index,week,price,num_orders,Month,food_id
535,12,486.03,108,3,30
536,13,145.53,1810,4,1
537,13,145.53,2768,4,2
538,13,142.62,702,4,3
539,13,416.19,55,4,21
540,13,253.23,40,4,5
541,13,247.41,54,4,4
542,13,182.42,757,4,8
543,13,182.36,771,4,7
544,13,195.03,1511,4,10
545,13,380.27,123,4,24
546,13,381.24,69,4,23
547,13,384.15,297,4,25
548,13,292.94,1743,4,17
549,13,447.23,958,4,27
550,13,250.26,1689,4,16
551,13,281.33,283,4,11
552,13,281.33,366,4,15
553,13,282.33,190,4,18
554,13,244.5,351,4,20
555,13,408.43,230,4,20
556,13,484.03,121,4,20
557,13,299.79,1025,4,19
558,13,283.24,513,4,19
559,13,303.67,338,4,19
560,13,446.23,68,4,28
561,13,446.23,55,4,29
562,13,484.03,26,4,32
563,13,184.33,729,4,9
564,13,153.32,1027,4,6
565,13,152.32,742,4,9
566,13,244.5,40,4,12
567,13,243.5,123,4,13
568,13,244.5,28,4,11
569,13,558.78,215,4,33
570,13,534.53,474,4,33
571,13,538.38,566,4,33
572,13,620.86,203,4,39
573,13,620.86,96,4,37
574,13,619.86,67,4,38
575,13,241.53,594,4,14
576,13,290.03,609,4,14
577,13,291.03,378,4,6
578,13,388.03,107,4,26
579,13,485.03,108,4,31
580,13,484.03,136,4,30
581,14,145.53,1350,4,1
582,14,143.56,1540,4,2
583,14,144.59,474,4,3
584,14,429.71,108,4,21
585,14,243.5,40,4,5
586,14,253.23,123,4,4
587,14,181.39,796,4,8
588,14,185.33,701,4,7
589,14,193.06,2024,4,10
590,14,322.04,311,4,24
591,14,323.98,202,4,23
592,14,324.04,352,4,25
593,14,303.61,1525,4,17
594,14,440.44,946,4,27
595,14,267.72,1499,4,16
596,14,281.33,296,4,11
597,14,282.33,351,4,15
598,14,280.33,163,4,18
599,14,242.5,337,4,20
600,14,408.43,215,4,20
601,14,484.03,244,4,20
602,14,300.76,1242,4,19
603,14,267.75,499,4,19
604,14,311.4,136,4,19
605,14,445.23,81,4,28
606,14,445.23,107,4,29
607,14,486.03,40,4,32
608,14,173.69,879,4,9
609,14,168.78,945,4,6
610,14,157.17,636,4,9
611,14,244.5,82,4,12
612,14,242.5,80,4,13
613,14,244.5,14,4,11
614,14,611.13,82,4,33
615,14,611.13,337,4,33
616,14,610.13,325,4,33
617,14,619.86,162,4,39
618,14,620.86,122,4,37
619,14,620.86,94,4,38
620,14,141.62,3174,4,14
621,14,290.03,608,4,14
622,14,291.03,310,4,6
623,14,387.03,122,4,26
624,14,484.03,134,4,31
625,14,485.03,109,4,30
626,15,145.53,1917,4,1
627,15,145.53,2159,4,2
628,15,145.56,663,4,3
629,15,435.53,28,4,21
630,15,96.03,771,4,5
631,15,98.03,514,4,4
632,15,181.39,877,4,8
633,15,183.39,878,4,7
634,15,192.09,1824,4,10
635,15,325.98,215,4,24
636,15,324.98,81,4,23
637,15,306.52,283,4,25
638,15,294.88,1688,4,17
639,15,431.71,1149,4,27
640,15,258.99,1647,4,16
641,15,281.33,419,4,11
642,15,282.33,501,4,15
643,15,280.33,296,4,18
644,15,242.5,136,4,20
645,15,407.43,136,4,20
646,15,484.03,215,4,20
647,15,320.13,1270,4,19
648,15,283.24,539,4,19
649,15,312.4,297,4,19
650,15,420.01,108,4,28
651,15,417.13,204,4,29
652,15,486.03,42,4,32
653,15,171.72,783,4,9
654,15,156.2,1026,4,6
655,15,171.69,878,4,9
656,15,244.5,68,4,12
657,15,243.5,68,4,13
658,15,243.5,67,4,11
659,15,612.13,134,4,33
660,15,610.13,379,4,33
661,15,612.13,608,4,33
662,15,620.86,163,4,39
663,15,618.86,217,4,37
664,15,618.86,176,4,38
665,15,197.94,1201,4,14
666,15,290.03,824,4,14
667,15,292.03,285,4,6
668,15,388.03,81,4,26
669,15,485.03,96,4,31
670,15,484.03,67,4,30
671,16,144.56,1646,4,1
672,16,145.56,1797,4,2
673,16,143.56,743,4,3
674,16,436.53,40,4,21
675,16,96.03,485,4,5
676,16,98,514,4,4
677,16,183.33,553,4,8
678,16,183.36,906,4,7
679,16,193.09,1270,4,10
680,16,316.22,418,4,24
681,16,319.13,298,4,23
682,16,331.8,432,4,25
683,16,306.52,1432,4,17
684,16,445.23,850,4,27
685,16,310.43,1472,4,16
686,16,281.33,311,4,11
687,16,281.33,296,4,15
688,16,280.33,297,4,18
689,16,320.13,68,4,20
690,16,407.43,13,4,20
691,16,534.53,188,4,20
692,16,319.13,1053,4,19
693,16,289.06,784,4,19
694,16,312.4,202,4,19
695,16,418.13,109,4,28
696,16,417.13,95,4,29
697,16,486.03,40,4,32
698,16,199.82,755,4,9
699,16,176.57,1203,4,6
700,16,165.9,811,4,9
701,16,244.5,108,4,12
702,16,242.5,96,4,13
703,16,243.5,80,4,11
704,16,610.13,150,4,33
705,16,611.13,229,4,33
706,16,615.98,325,4,33
707,16,620.86,243,4,39
708,16,618.86,107,4,37
709,16,619.86,81,4,38
710,16,195,1095,4,14
711,16,292.03,567,4,14
712,16,292.03,366,4,6
713,16,389.03,81,4,26
714,16,486.03,109,4,31
715,16,484.03,82,4,30
716,17,145.56,1781,5,1
717,17,146.53,1781,5,2
718,17,146.53,703,5,3
719,17,436.53,53,5,21
720,17,98.03,555,5,5
721,17,101.85,420,5,4
722,17,162.05,973,5,8
723,17,161.99,1581,5,7
724,17,194.03,1498,5,10
725,17,318.22,230,5,24
726,17,321.1,338,5,23
727,17,322.04,473,5,25
728,17,194,4739,5,17
729,17,447.23,1000,5,27
730,17,310.43,1187,5,16
731,17,281.33,323,5,11
732,17,280.33,337,5,15
733,17,282.33,163,5,18
734,17,339.53,94,5,20
735,17,407.43,13,5,20
736,17,534.53,177,5,20
737,17,319.13,1120,5,19
738,17,292.03,716,5,19
739,17,311.4,337,5,19
740,17,417.13,42,5,28
741,17,418.13,82,5,29
742,17,435.53,81,5,32
743,17,162.99,825,5,9
744,17,161.99,987,5,6
745,17,182.36,946,5,9
746,17,244.5,80,5,12
747,17,243.5,135,5,13
748,17,242.5,69,5,11
749,17,612.13,122,5,33
750,17,610.13,134,5,33
751,17,616.01,377,5,33
752,17,622.77,202,5,39
753,17,620.86,162,5,37
754,17,619.86,121,5,38
755,17,240.56,485,5,14
756,17,290.03,609,5,14
757,17,291.03,485,5,6
758,17,389.03,108,5,26
759,17,387.03,94,5,31
760,17,389.03,123,5,30
761,17,363.81,703,5,18
762,18,144.56,1863,5,1
763,18,146.53,1943,5,2
764,18,145.5,850,5,3
765,18,436.53,41,5,21
766,18,97,568,5,5
767,18,96.03,566,5,4
768,18,162.05,890,5,8
769,18,163.02,1270,5,7
770,18,193.09,1581,5,10
771,18,318.22,230,5,24
772,18,323.04,284,5,23
773,18,323.04,269,5,25
774,18,308.46,1309,5,17
775,18,447.23,797,5,27
776,18,286.18,1932,5,16
777,18,281.33,229,5,11
778,18,282.33,474,5,15
779,18,281.33,190,5,18
780,18,243.5,270,5,20
781,18,407.43,14,5,20
782,18,485.03,149,5,20
783,18,194.97,4362,5,19
784,18,192.12,3739,5,19
785,18,312.4,269,5,19
786,18,398.7,107,5,28
787,18,422.01,96,5,29
788,18,436.53,15,5,32
789,18,200.79,838,5,9
790,18,163.96,1295,5,6
791,18,147.47,946,5,9
792,18,243.5,80,5,12
793,18,243.5,67,5,13
794,18,243.5,80,5,11
795,18,610.13,95,5,33
796,18,611.13,216,5,33
797,18,618.89,391,5,33
798,18,619.86,217,5,39
799,18,618.86,122,5,37
800,18,618.86,149,5,38
801,18,243.53,364,5,14
802,18,291.03,621,5,14
803,18,291.03,581,5,6
804,18,388.03,176,5,26
805,18,389.03,80,5,31
806,18,387.03,80,5,30
807,18,361.81,890,5,18
808,19,146.53,1729,5,1
809,19,144.56,2011,5,2
810,19,144.53,688,5,3
811,19,436.53,27,5,21
812,19,244.44,150,5,5
813,19,216.37,122,5,4
814,19,155.23,715,5,8
815,19,162.02,1446,5,7
816,19,226.04,1687,5,10
817,19,397.73,175,5,24
818,19,381.24,188,5,23
819,19,378.3,377,5,25
820,19,246.38,1768,5,17
821,19,423.89,568,5,27
822,19,225.1,5130,5,16
823,19,281.33,242,5,11
824,19,281.33,338,5,15
825,19,281.33,366,5,18
826,19,238.62,161,5,20
827,19,485.03,190,5,20
828,19,242.5,2701,5,19
829,19,223.13,1702,5,19
830,19,311.4,176,5,19
831,19,447.23,94,5,28
832,19,447.23,122,5,29
833,19,437.53,26,5,32
834,19,172.69,877,5,9
835,19,161.05,1160,5,6
836,19,161.99,850,5,9
837,19,246.41,123,5,12
838,19,244.5,107,5,13
839,19,244.5,150,5,11
840,19,610.13,94,5,33
841,19,611.13,256,5,33
842,19,612.13,418,5,33
843,19,622.77,231,5,39
844,19,620.86,107,5,37
845,19,624.68,107,5,38
846,19,241.53,512,5,14
847,19,290.03,674,5,14
848,19,291.03,555,5,6
849,19,387.03,123,5,26
850,19,373.45,148,5,31
851,19,389.03,109,5,30
852,19,319.13,1135,5,18
853,20,145.53,1714,5,1
854,20,144.53,2093,5,2
855,20,144.56,1068,5,3
856,20,435.53,15,5,21
857,20,248.35,82,5,5
858,20,253.23,82,5,4
859,20,161.05,878,5,8
860,20,160.05,1607,5,7
861,20,228.01,1687,5,10
862,20,386.12,136,5,24
863,20,366.72,242,5,23
864,20,377.36,217,5,25
865,20,269.72,1594,5,17
866,20,430.71,784,5,27
867,20,206.67,2078,5,16
868,20,280.36,527,5,11
869,20,281.36,580,5,15
870,20,281.36,337,5,18
871,20,242.5,148,5,20
872,20,407.43,42,5,20
873,20,484.03,177,5,20
874,20,320.16,1026,5,19
875,20,256.14,1040,5,19
876,20,310.4,244,5,19
877,20,445.23,13,5,28
878,20,446.23,53,5,29
879,20,435.53,55,5,32
880,20,156.17,715,5,9
881,20,160.08,1295,5,6
882,20,162.99,933,5,9
883,20,244.5,215,5,12
884,20,244.5,108,5,13
885,20,244.5,96,5,11
886,20,514.13,96,5,33
887,20,515.13,404,5,33
888,20,517.07,608,5,33
889,20,618.86,202,5,39
890,20,619.86,54,5,37
891,20,619.86,67,5,38
892,20,242.53,568,5,14
893,20,292.03,620,5,14
894,20,292.03,512,5,6
895,20,387.03,108,5,26
896,20,400.64,109,5,31
897,20,389.03,81,5,30
898,20,321.13,635,5,18
899,21,144.53,2038,6,1
900,21,144.53,2255,6,2
901,21,144.56,499,6,3
902,21,333.74,53,6,21
903,21,161.99,123,6,5
904,21,172.69,175,6,4
905,21,161.08,852,6,8
906,21,161.99,1526,6,7
907,21,226.98,1864,6,10
908,21,390,81,6,24
909,21,379.27,122,6,23
910,21,361.84,202,6,25
911,21,285.24,1863,6,17
912,21,438.47,824,6,27
913,21,241.59,2159,6,16
914,21,282.33,377,6,11
915,21,281.33,514,6,15
916,21,280.33,231,6,18
917,21,244.5,188,6,20
918,21,408.43,136,6,20
919,21,486.03,203,6,20
920,21,319.16,1135,6,19
921,21,276.51,1472,6,19
922,21,310.4,662,6,19
923,21,447.23,53,6,28
924,21,447.23,177,6,29
925,21,460.78,26,6,32
926,21,178.51,1095,6,9
927,21,148.44,906,6,6
928,21,161.05,1054,6,9
929,21,244.5,162,6,12
930,21,244.5,136,6,13
931,21,243.5,82,6,11
932,21,527.71,215,6,33
933,21,514.13,269,6,33
934,21,523.86,661,6,33
935,21,618.86,204,6,39
936,21,619.86,177,6,37
937,21,620.86,109,6,38
938,21,241.53,501,6,14
939,21,292.03,458,6,14
940,21,291.03,581,6,6
941,21,389.03,94,6,26
942,21,455.93,136,6,31
943,21,484.03,95,6,30
944,21,321.13,932,6,18
945,22,144.53,1743,6,1
946,22,145.53,2038,6,2
947,22,144.53,971,6,3
948,22,292.94,109,6,21
949,22,154.29,121,6,5
950,22,155.26,215,6,4
951,22,157.17,1365,6,8
952,22,162.05,1430,6,7
953,22,227.95,1674,6,10
954,22,374.48,135,6,24
955,22,377.33,81,6,23
956,22,376.42,162,6,25
957,22,282.27,1700,6,17
958,22,425.86,879,6,27
959,22,266.78,1890,6,16
960,22,280.33,229,6,11
961,22,281.33,634,6,15
962,22,281.33,352,6,18
963,22,304.58,134,6,20
964,22,339.5,107,6,20
965,22,532.53,121,6,20
966,22,320.13,865,6,19
967,22,244.5,2186,6,19
968,22,241.53,1255,6,19
969,22,447.23,54,6,28
970,22,446.23,27,6,29
971,22,484.03,69,6,32
972,22,174.63,1095,6,9
973,22,171.72,1336,6,6
974,22,138.71,811,6,9
975,22,243.5,134,6,12
976,22,243.5,95,6,13
977,22,244.5,27,6,11
978,22,612.13,122,6,33
979,22,610.13,188,6,33
980,22,610.13,472,6,33
981,22,621.77,243,6,39
982,22,620.86,122,6,37
983,22,618.86,96,6,38
984,22,243.53,688,6,14
